x,y,rho,ux,uy,speed
2,9,1.001037740953151,-1.200518730565491e-05,-2.77019936043945e-05,3.019147184060048e-05
2,10,1.001039736688539,-1.947118346820761e-05,-1.387556686495155e-05,2.390937768902283e-05
2,11,1.001041876601922,-2.749905446537495e-05,5.756915839888791e-06,2.809519667981024e-05
2,12,1.001044124075656,-3.602201783581827e-05,3.159114014754011e-05,4.791227300792075e-05
2,13,1.001046444796662,-4.497343963789255e-05,6.397265427889017e-05,7.819917370630951e-05
2,14,1.001048799513269,-5.430166259081679e-05,0.0001032012298828789,0.0001166154552770161
2,15,1.001051148859827,-6.395529132793596e-05,0.0001495367020152082,0.0001626391851259294
2,16,1.001053451006257,-7.388850008232083e-05,0.0002032013142137388,0.0002162181411043156
2,17,1.001055662964493,-8.405456917074831e-05,0.0002643814143254622,0.0002774215255513022
2,18,1.001057739417995,-9.440786822683833e-05,0.0003332276084992245,0.0003463430158805697
2,19,1.001059633717009,-0.0001049011881999749,0.0004098549938509981,0.0004230666321873757
2,20,1.00106129749471,-0.0001154864729124739,0.0004943425190936314,0.0005076530819463238
2,21,1.001062681063878,-0.0001261137745422509,0.0005867322380413472,0.0006001328213706544
2,22,1.00106373343428,-0.0001367316741161308,0.0006870283361074971,0.0007005023092904375
2,23,1.001064402724097,-0.0001472870255912064,0.0007951962606556578,0.0008087215595421242
2,24,1.001064636348898,-0.0001577253059552724,0.0009111618215191161,0.0009247124618673191
2,25,1.001064381399658,-0.0001679907413739491,0.001034810468881486,0.001048357570533112
2,26,1.001063584980149,-0.0001780267007548775,0.001165986740142801,0.001179499293925394
2,27,1.001062194630646,-0.0001877760155930712,0.001304493955783627,0.001317939419210164
2,28,1.001060158731985,-0.0001971814153215437,0.001450094157211149,0.001463438955107496
2,29,1.001057426960186,-0.0002061859460854116,0.001602508339468717,0.001615718299218624
2,30,1.001053950741462,-0.0002147334366916064,0.001761416978910163,0.001774457726300177
2,31,1.0010496837248,-0.0002227689569723524,0.001926460872545738,0.001939298198225388
2,32,1.001044582249665,-0.0002302392891627322,0.002097242285934625,0.002109842490847706
2,33,1.001038605815176,-0.0002370933888584972,0.002273326413929801,0.002285656636354493
2,34,1.001031717535596,-0.0002432828382372936,0.002454243144438761,0.002466271670235348
2,35,1.001023884579902,-0.0002487622802035055,0.002639489116716835,0.002651185672358439
2,36,1.001015078586396,-0.0002534898312170107,0.002828530059161906,0.002839866086651426
2,37,1.001005276048121,-0.0002574274661467007,0.003020803390554815,0.003031752302664942
2,38,1.000994458661635,-0.0002605413714341293,0.003215721063841072,0.003226258477967928
2,39,1.000982613634441,-0.0002628022622745397,0.00341267263023466,0.003422776579066967
2,40,1.000969733945709,-0.0002641856604874466,0.003611028498517674,0.003620679615806126
2,41,1.000955818556194,-0.0002646721301282187,0.003810143362965579,0.003819325042833781
2,42,1.000940872563422,-0.0002642474684103336,0.004009359771391522,0.004018058299852547
2,43,1.000924907299378,-0.0002629028502214301,0.004208011803901797,0.004216216461524646
2,44,1.000907940368473,-0.0002606349249411961,0.004405428831928056,0.004413131966900843
2,45,1.000889995624577,-0.0002574458650069779,0.004600939326716685,0.004608136397887694
2,46,1.000871103086641,-0.0002533433661419508,0.004793874686221417,0.004800564276036997
2,47,1.000851298793374,-0.0002483405998610758,0.004983573049621819,0.004989756847227756
2,48,1.0008306245983,-0.0002424561193479405,0.005169383069178655,0.005175065824288633
2,49,1.000809127907298,-0.0002357137204145903,0.005350667610029628,0.00535585705849324
2,50,1.000786861361588,-0.0002281422597155539,0.005526807349684133,0.005531514111994172
2,51,1.000763882469805,-0.0002197754328988708,0.005697204250441414,0.005701441704705364
2,52,1.000740253193499,-0.0002106515157658954,0.005861284879673792,0.005865069010829036
2,53,1.00071603949099,-0.0002008130719011162,0.006018503554862538,0.006021852782137684
